endTime,artistName,trackName,msPlayed
2021-05-14 17:07,Dayglow,Hot Rod,204014
2021-05-14 17:11,Hozier,Almost (Sweet Music),217480
2021-05-14 17:13,Frank Ocean,Super Rich Kids,3178
2021-05-14 17:13,Hozier,Talk,104844
2021-05-14 17:17,Frank Ocean,Solo,4970
2021-05-14 17:17,Chase Atlantic,Friends,230010
2021-05-14 17:17,Mt. Joy,Silver Lining,13457
2021-05-14 17:21,The Weeknd,Hardest To Love,211400
2021-05-14 17:25,Hozier,Nobody,210573
2021-05-14 17:29,Frank Ocean,Ivy,249191
2021-05-14 17:31,Dominic Fike,Why,139906
2021-05-14 18:05,The Lumineers,Sleep On The Floor,53382
2021-05-14 18:48,The Daily,A Conversation With a Dogecoin Millionaire,2293866
2021-05-14 18:52,Mac Miller,The Spins,195873
2021-05-14 18:56,Wallows,Drunk on Halloween,237026
2021-05-14 19:00,Hozier,Would That I,268293
2021-05-14 19:01,The Weeknd,Die For You,55194
2021-05-14 19:15,Kevin Abstract,Peach,114048
2021-05-14 19:17,Dominic Fike,Double Negative (Skeleton Milkshake),126465
2021-05-14 19:19,ROLE MODEL,girl in new york,154826
2021-05-14 19:23,Glass Animals,Heat Waves,238805
2021-05-14 19:24,Frank Ocean,Solo,59916
2021-05-14 19:28,Hozier,Jackie and Wilson,223120
2021-05-14 19:31,Hozier,Talk,206546
2021-05-14 19:33,ROLE MODEL,girl in new york,23648
2021-05-14 19:36,Maldito,My Forest Fire,191829
2021-05-14 19:41,Ritt Momney,Paper News,261685
2021-05-14 19:42,Dominic Fike,Babydoll,97960
2021-05-14 19:46,Black Pumas,Colors,213541
2021-05-14 21:47,Mac Miller,The Spins,177621
2021-05-14 21:51,Ritt Momney,Paper News,261685
2021-05-14 21:55,Paramore,crushcrushcrush,189373
2021-05-14 21:59,Glass Animals,Heat Waves,238805
2021-05-14 22:01,Hozier,Would That I,144987
2021-05-14 22:06,Django Walker,Texas Longhorn,193237
2021-05-14 22:09,The Lumineers,Gale Song,193720
2021-05-15 01:49,Briston Maroney,Freakin' Out On the Interstate,130985
2021-05-15 01:53,The Lumineers,Sleep On The Floor,211851
2021-05-15 01:55,Kevin Abstract,Peach,133739
2021-05-15 04:06,Hozier,Almost (Sweet Music),215082
2021-05-15 04:09,Chase Atlantic,Into It,196767
2021-05-15 04:12,Chase Atlantic,PLEASEXANNY,197266
2021-05-15 04:14,Chase Atlantic,OBSESSIVE,92347
2021-05-15 04:17,Lily Allen,Littlest Things,187413
2021-05-15 04:20,The Neighbourhood,Heaven,205240
2021-05-15 04:24,The Maine,THNKS FR TH MMRS,191020
2021-05-15 04:25,Eminem,Without Me,55018
2021-05-15 04:28,Cage The Elephant,Cigarette Daydreams - Unpeeled,206840
2021-05-15 04:44,Taylor Swift,New Year’s Day,7998
2021-05-15 04:47,Olivia Rodrigo,good 4 u,178147
2021-05-15 04:50,Lorde,Liability,171727
2021-05-15 04:54,Taylor Swift,champagne problems,244000
2021-05-15 04:58,Rostam,Half-Light (feat. Kelly Zutrau),211013
2021-05-15 05:01,Ember Island,Creep,177143
2021-05-15 05:04,Gabrielle Aplin,Please Don't Say You Love Me,181400
2021-05-15 05:06,Angel Olsen,Unfucktheworld,125440
2021-05-15 05:09,Wet,Don't Wanna Be Your Girl,197280
2021-05-15 05:11,Fuvk,Call and Response,125806
2021-05-15 05:14,MUNA,Outro,164626
2021-05-15 05:17,Phoebe Bridgers,It'll All Work Out (Bonus Track),166133
2021-05-15 05:21,Bella Porter,Cynicism,232362
2021-05-15 15:28,Bright Eyes,Lua,110502
2021-05-15 15:36,LANY,BRB / Kiss,425177
2021-05-15 15:38,Post Malone,Wow.,149546
2021-05-15 15:43,Daniel Caesar,Get You (feat. Kali Uchis),278179
2021-05-15 15:45,Bleachers,Chinatown (feat. Bruce Springsteen),153958
2021-05-15 15:48,Joji,Sanctuary,180018
2021-05-15 15:55,Rob Deniel,Ulap,377945
2021-05-15 16:19,Matt Maltese,Jupiter,163861
2021-05-15 16:23,The Lumineers,Sleep On The Floor,211851
2021-05-15 16:26,Mt. Joy,Silver Lining,198600
2021-05-15 16:46,Paramore,crushcrushcrush,111834
2021-05-15 16:51,Hozier,Would That I,268293
2021-05-15 16:53,The Lumineers,Gale Song,131654
2021-05-15 19:39,Bleachers,Goodmorning,165567
2021-05-15 19:40,BØRNS,"10,000 Emerald Pools",0
2021-05-15 19:41,LANY,cowboy in LA,0
2021-05-15 19:41,Hozier,Someone New,4031
2021-05-15 19:44,Dominic Fike,Politics & Violence,129642
2021-05-15 19:46,The 1975,Milk,124757
2021-05-15 19:49,Dominic Fike,3 Nights,177666
2021-05-15 19:52,Still Woozy,Cooks,174105
2021-05-15 19:55,The Neighbourhood,Void,203666
2021-05-15 19:58,Selena Gomez,Lose You To Love Me,206458
2021-05-15 20:02,Harry Styles,"Girl Crush - Recorded at Metropolis Studios, London",243804
2021-05-15 20:06,Sophie Cates,drinking games,200701
2021-05-15 20:10,Frank Ocean,Lost,234093
2021-05-15 20:14,J. Cole,Wet Dreamz,239320
2021-05-15 20:18,Ben Platt,Grow As We Go,249426
2021-05-15 20:21,Post Malone,Goodbyes (feat. Young Thug),174853
2021-05-15 20:25,Dermot Kennedy,Moments Passed,271357
2021-05-15 20:28,Conan Gray,Maniac,185773
2021-05-15 20:31,Still Woozy,Goodie Bag,146390
2021-05-15 20:35,Dermot Kennedy,Glory,222173
2021-05-15 20:38,Post Malone,Circles,215280
2021-05-15 20:43,Kanye West,Don't Like.1,283653
2021-05-15 20:49,Incubus,Are You In?,11818
2021-05-15 20:49,Travis Scott,Maria I'm Drunk (feat. Justin Bieber & Young Thug),349933
2021-05-15 20:52,XXXTENTACION,Arms Around You (feat. Maluma & Swae Lee),198902
2021-05-15 20:56,Doja Cat,Say So,237893
2021-05-15 21:00,Miguel,Banana Clip,201626
2021-05-15 21:04,Cuco,Drown,234055
2021-05-15 21:07,Khalid,Saved,206533
2021-05-15 21:10,Kacey Musgraves,Merry Go 'Round,206893
2021-05-15 21:14,Greyson Chance,west texas,216333
2021-05-15 21:18,Bea Miller,repercussions,207000
2021-05-15 21:21,mike.,This Feeling,191764
2021-05-15 21:25,Greyson Chance,yours,226986
2021-05-15 21:28,Chance the Rapper,GRoCERIES,226845
2021-05-15 21:32,Alina Baraz,Electric (feat. Khalid),246327
2021-05-15 21:36,The Front Bottoms,The Plan (Fuck Jobs),218133
2021-05-15 21:39,Aminé,REDMERCEDES,169706
2021-05-15 21:41,Still Woozy,Habit,153871
2021-05-15 21:45,Megan Thee Stallion,Cash Shit (feat. DaBaby),192539
2021-05-15 21:48,Panic! At The Disco,Lying Is the Most Fun a Girl Can Have Without Taking Her Clothes Off,200226
2021-05-15 21:50,bülow,You & Jennifer,159453
2021-05-15 21:53,LANY,If You See Her,136161
2021-05-15 21:53,Twenty One Pilots,Tear in My Heart,13482
2021-05-15 21:56,Panic! At The Disco,This Is Gospel,187186
2021-05-15 21:59,Secondhand Serenade,Fall For You,185600
2021-05-15 22:03,The All-American Rejects,Dirty Little Secret,193653
2021-05-15 22:05,Panic! At The Disco,Emperor's New Clothes,158666
2021-05-15 22:07,Lana Del Rey,Radio,1301
2021-05-15 22:07,Twenty One Pilots,Car Radio,3008
2021-05-15 22:07,All Time Low,Something's Gotta Give,3669
2021-05-15 22:07,Twenty One Pilots,Tear in My Heart,2560
2021-05-15 22:07,Lana Del Rey,Off To The Races,102951
2021-05-15 22:07,Never Shout Never,Bigcitydreams,1791
2021-05-15 22:07,Lana Del Rey,Old Money,2197
2021-05-15 22:07,Twenty One Pilots,House of Gold,2410
2021-05-15 22:07,Lana Del Rey,National Anthem,1216
2021-05-15 22:08,Twenty One Pilots,Oh Ms Believer,11050
2021-05-15 22:10,ODIE,Miss Summer,162376
2021-05-15 22:14,BROCKHAMPTON,SUGAR,204533
2021-05-15 22:16,ROLE MODEL,blind,153293
2021-05-15 22:17,The Lumineers,Sleep On The Floor,52909
2021-05-16 04:13,Karen Elson,The Ghost Who Walks,182026
2021-05-16 04:17,The Paper Kites,Bloom - Bonus Track,210080
2021-05-16 04:21,Sundara Karma,Indigo Puff,231721
2021-05-16 04:25,Imagine Dragons,Dream,258000
2021-05-16 04:30,The Temper Trap,Trembling Hands,279693
2021-05-16 04:34,Night Riots,All For You,235334
2021-05-16 04:37,Kings of Leon,On Call,201800
2021-05-16 04:37,Angus & Julia Stone,Big Jet Plane,15038
2021-05-16 04:43,Ben Howard,Old Pine,328506
2021-05-16 04:47,Amber Run,I Found,274226
2021-05-16 04:51,Morgan Saint,YOU,231813
2021-05-16 04:55,Alabama Shakes,Hold On,226186
2021-05-16 04:59,Gypsy & The Cat,Time to Wander,234172
2021-05-16 13:11,Milky Chance,Flashed Junk Mind,205612
2021-05-16 13:14,The Moldy Peaches,Anyone Else But You,180093
2021-05-16 13:16,Joji,Normal People (feat. rei brown),166883
2021-05-16 13:21,Gotye,Somebody That I Used To Know,244973
2021-05-16 13:23,Catfish and the Bottlemen,Heathrow,171533
2021-05-16 13:26,The 1975,Don’t Worry,168244
2021-05-16 13:30,Lana Del Rey,Doin' Time,202192
2021-05-16 13:33,keshi,like i need u,182678
2021-05-16 13:36,The Japanese House,Chewing Cotton Wool,209343
2021-05-16 22:22,IU,BBIBBI,102973
2021-05-16 22:26,KYLE,Don't Wanna Fall In Love,232368
2021-05-16 22:30,Greyson Chance,yours,226986
2021-05-16 22:33,BROCKHAMPTON,HOTTIE,197147
2021-05-16 22:58,Bea Miller,repercussions,6421
2021-05-16 22:58,Greyson Chance,bleed you still,68077
2021-05-16 23:02,Dermot Kennedy,Glory,222173
2021-05-16 23:05,iamnotshane,Insecure,199135
2021-05-17 01:59,Emma Stone,Audition (The Fools Who Dream),228266
2021-05-17 02:01,Ryan Gosling,"City Of Stars - From ""La La Land"" Soundtrack",149706
2021-05-17 02:05,Lizzy McAlpine,Stupid,222000
2021-05-17 02:09,Bruno Major,The Most Beautiful Thing,235426
2021-05-17 02:12,Phoebe Bridgers,Kyoto (Copycat Killer Version),181213
2021-05-17 02:15,Bruno Major,Regent's Park,177413
2021-05-17 02:21,Ella Fitzgerald,Autumn In New York,356626
2021-05-17 02:24,Norah Jones,Sunrise,200626
2021-05-17 02:32,Natalia Lafourcade,Lo Que Construimos,43199
2021-05-17 02:32,Lizzy McAlpine,...What Are We?,432980
2021-05-17 02:36,Justin Hurwitz,Planetarium,3155
2021-05-17 02:36,Lizzy McAlpine,In Agreement,227488
2021-05-17 02:39,Phoebe Bridgers,Smoke Signals,1799
2021-05-17 02:39,Bruno Major,Nothing,2855
2021-05-17 02:39,Lizzy McAlpine,Lady In Blue (Pickup Live Session),190217
2021-05-17 02:39,Phoebe Bridgers,Scott Street,1996
2021-05-17 02:39,Henry Mancini,Moon River(Vocal Audrey Hepburn),3018
2021-05-17 02:43,Joni Mitchell,River,2422
2021-05-17 02:43,Lizzy McAlpine,Where Do I Go?,206533
2021-05-17 02:47,Bruno Major,I'll Sleep When I'm Older,220546
2021-05-17 02:47,Bruno Major,Old Soul,29728
2021-05-17 02:51,Sara Bareilles,Saint Honesty,988
2021-05-17 02:51,Lizzy McAlpine,Apple Pie,259166
2021-05-17 02:52,Justin Hurwitz,Mia & Sebastian’s Theme,1671
2021-05-17 02:52,Margaux Beylier,Northern Italy,2229
2021-05-17 02:52,Taylor Swift,exile (feat. Bon Iver),2182
2021-05-17 02:52,Bruno Major,Fair-Weather Friend,1637
2021-05-17 02:52,Simon & Garfunkel,Bleecker Street,1578
2021-05-17 02:56,John Mayer,Stop This Train,285053
2021-05-17 02:56,Norah Jones,Don't Know Why,3012
2021-05-17 02:57,Norah Jones,Come Away With Me,4342
2021-05-17 02:57,Jacob Collier,Time To Rest Your Weary Head,2438
2021-05-17 02:57,Bruno Major,Home,2066
2021-05-17 03:01,Sara Bareilles,Manhattan,278546
2021-05-17 03:05,Bruno Major,Places We Won't Walk,2101
2021-05-17 03:05,Lizzy McAlpine,Over-the-Ocean Call (Andrew),247233
2021-05-17 03:09,Lizzy McAlpine,Angelina,225500
2021-05-17 03:15,bülow,You & Jennifer,38384
2021-05-17 03:19,Cigarettes After Sex,Apocalypse,290146
2021-05-17 03:22,Justin Bieber,Lonely (with benny blanco),149297
2021-05-17 03:26,Lorde,Buzzcut Season,246755
2021-05-17 03:29,Phoebe Bridgers,Punisher,189622
2021-05-17 03:33,Sleeping At Last,Chasing Cars,242564
2021-05-17 03:37,Conan Gray,Lookalike,220866
2021-05-17 03:43,Harry Styles,Sign of the Times,340706
2021-05-17 03:44,Bruno Major,To Let A Good Thing Die,98893
2021-05-17 03:46,CASTLEBEAT,Telephone,209274
2021-05-17 03:49,Duncan Laurence,Arcade,183624
2021-05-17 03:53,Jesse Taylor,I Found My Way,228319
2021-05-17 17:09,KALEO,All the Pretty Girls,62014
2021-05-17 18:30,The Daily,Prosecuting the Capitol Rioters,373034
2021-05-17 18:32,SZA,Babylon (feat. Kendrick Lamar),117205
2021-05-17 18:32,Frank Ocean,Super Rich Kids,2453
2021-05-17 18:33,Kali Uchis,Just A Stranger (feat. Steve Lacy),28416
2021-05-17 18:36,The Lumineers,Submarines,163240
2021-05-17 18:39,Hozier,Like Real People Do,198026
2021-05-17 18:44,Of Monsters and Men,Dirty Paws,278373
2021-05-17 18:46,The Lumineers,Sleep On The Floor,147062
2021-05-17 18:47,The Lumineers,Sleep On The Floor,63580
2021-05-17 18:52,Lord Huron,When the Night is Over,311226
2021-05-17 18:57,Hozier,Arsonist's Lullabye,266546
2021-05-17 19:00,Cyn,New York,185404
2021-05-17 19:03,girl in red,i wanna be your girlfriend,204990
2021-05-17 19:07,The Paper Kites,Bloom - Bonus Track,210080
2021-05-17 19:10,Sasha Alex Sloan,Dancing With Your Ghost,197732
2021-05-17 19:13,Maldito,My Forest Fire,206012
2021-05-17 19:17,Hozier,Cherry Wine - Live,240146
2021-05-17 19:20,The Beatles,Eleanor Rigby - Remastered 2009,126533
2021-05-17 23:35,Phoebe Bridgers,Smoke Signals,54570
2021-05-17 23:35,The Neighbourhood,Sweater Weather,981
2021-05-17 23:38,The Lumineers,Submarines,163240
2021-05-17 23:42,Lord Huron,Fool for Love,274704
2021-05-18 00:54,Hozier,Arsonist's Lullabye,266546
2021-05-18 00:55,Hozier,Like Real People Do,137697
2021-05-18 00:58,Jesse Taylor,I Found My Way,228319
2021-05-18 01:09,Harry Styles,Fine Line,377960
2021-05-18 01:12,Adele,Make You Feel My Love,212040
2021-05-18 01:16,Harry Styles,From the Dining Table,211960
2021-05-18 01:20,Hozier,Cherry Wine - Live,240146
2021-05-18 01:24,Kali Uchis,Loner,212000
2021-05-18 01:29,Kodaline,All I Want,305746
2021-05-18 01:34,Harry Styles,Sign of the Times,340706
2021-05-18 01:38,Lord Huron,The Night We Met,208211
2021-05-18 01:39,James Arthur,Say You Won't Let Go,27755
2021-05-18 01:39,Shawn Mendes,Intro,62422
2021-05-18 02:03,Lord Huron,Fool for Love,274704
2021-05-18 02:07,The Paper Kites,Bloom - Bonus Track,210080
2021-05-18 02:13,COIN,Malibu 1992,341200
2021-05-18 02:16,Duncan Laurence,Arcade,183624
2021-05-18 02:19,CASTLEBEAT,Telephone,209274
2021-05-18 02:23,Conan Gray,Lookalike,220866
2021-05-18 02:26,Adele,Make You Feel My Love,212040
2021-05-18 15:41,Maldito,My Forest Fire,191612
2021-05-18 15:56,The Daily,A Strange Moment for the U.S. Economy,2095381
2021-05-18 16:26,The Daily,"The Israeli-Palestinian Crisis, Reignited",1828671
2021-05-18 16:26,Fleetwood Mac,Landslide,1557
2021-05-18 16:30,Josh Turner,Would You Go With Me,228186
2021-05-18 16:35,Kenny Rogers,Coward Of The County,258733
2021-05-18 16:35,Dolly Parton,9 to 5,2213
2021-05-18 22:57,Lizzy McAlpine,To the Mountains,193800
2021-05-18 23:01,Lizzy McAlpine,Stupid,222000
2021-05-18 23:04,Bruno Major,Regent's Park,177413
2021-05-18 23:07,Phoebe Bridgers,Kyoto (Copycat Killer Version),181213
2021-05-19 00:08,Emma Stone,Audition (The Fools Who Dream),133876
2021-05-19 00:11,The Lumineers,Ophelia,160097
2021-05-19 00:14,Cyn,New York,185404
2021-05-19 00:37,Adele,Make You Feel My Love,27663
2021-05-19 00:41,Novo Amor,Anchor,257533
2021-05-19 00:44,Phoebe Bridgers,Punisher,189622
2021-05-19 00:49,Lorde,Biting Down,102244
2021-05-19 00:52,Harry Styles,From the Dining Table,211960
2021-05-19 00:54,The Beatles,Eleanor Rigby - Remastered 2009,126533
2021-05-19 00:58,Kali Uchis,Loner,212000
2021-05-19 04:02,Lord Huron,When the Night is Over,229916
2021-05-19 04:06,Hozier,Would That I,268293
2021-05-19 04:06,Sleeping At Last,Chasing Cars,12486
2021-05-19 04:08,Vance Joy,Riptide,1088
2021-05-19 04:08,Harry Styles,Fine Line,1408
2021-05-19 04:08,Alec Benjamin,I Built A Friend (2020),107882
2021-05-19 15:39,Ariana Grande,ghostin,253568
2021-05-19 16:09,The Daily,Nine Days in Gaza,1678400
2021-05-19 17:15,H3 Podcast,Trisha & Ethan Got Bullied - Frenemies # 36,3169728
2021-05-19 17:18,Jesse Taylor,I Found My Way,152682
2021-05-19 17:20,The Lumineers,Submarines,163240
2021-05-19 17:24,Hozier,Someone New,222813
2021-05-19 18:33,Lorde,Biting Down,36541
2021-05-19 18:33,Cyn,New York,8000
2021-05-19 18:33,Edward Sharpe & The Magnetic Zeros,Home - 2019 - Remaster,2069
2021-05-19 18:37,Conan Gray,Lookalike,220866
2021-05-19 18:40,Phoebe Bridgers,Smoke Signals,24623
2021-05-19 18:40,Sufjan Stevens,Mystery of Love (From the Original Motion Picture “Call Me by Your Name”),5141
2021-05-19 18:40,Ralph Castelli,Morning Sex,175312
2021-05-19 18:44,Wallows,Drunk on Halloween,237026
2021-05-19 19:16,KALEO,All the Pretty Girls,105769
2021-05-19 20:30,H3 Podcast,Trisha & Ethan Got Bullied - Frenemies # 36,2737856
2021-05-19 20:31,Alec Benjamin,I Built A Friend (2020),64576
2021-05-19 20:36,Frank Ocean,Super Rich Kids,304760
2021-05-19 20:39,The Neighbourhood,Stargazing,217026
2021-05-19 20:44,Ritt Momney,Paper News,261685
2021-05-19 20:47,The Weeknd,Hardest To Love,211400
2021-05-19 20:50,Paramore,crushcrushcrush,189373
2021-05-19 21:40,Dominic Fike,Chicken Tenders,44230
2021-05-19 21:40,Jacob Collier,Time Alone With You (feat. Daniel Caesar),1066
2021-05-19 21:45,Taylor Swift,Clean,271000
2021-05-19 21:49,BETWEEN FRIENDS,affection,235225
2021-05-19 21:51,The Backseat Lovers,Kilby Girl,125969
2021-05-19 21:54,Frank Ocean,Solo,2048
2021-05-19 21:54,Olivia Rodrigo,"I Think I Kinda, You Know - Duet",2792
2021-05-19 21:54,Olivia Rodrigo,good 4 u,178147
2021-05-19 21:58,Dayglow,Can I Call You Tonight?,278769
2021-05-19 22:01,Bennett Coast,Moonboy,132230
2021-05-19 22:05,Hippo Campus,Violet,245662
2021-05-19 22:09,Frank Ocean,Ivy,249191
2021-05-19 22:11,Justin Bieber,Ghost,153190
2021-05-19 22:15,The Weeknd,Hardest To Love,211400
2021-05-19 22:18,The Lumineers,Gale Song,193720
2021-05-19 22:42,The Lumineers,Sleep On The Floor,210565
2021-05-19 22:45,ODIE,Miss Summer,162376
2021-05-19 23:15,Hippo Campus,warm glow,252781
2021-05-19 23:18,Lizzy McAlpine,Where Do I Go?,206533
2021-05-19 23:20,Lizzy McAlpine,Means Something,144631
2021-05-19 23:25,Lizzy McAlpine,Nothing / Sad N Stuff,267053
2021-05-20 00:38,Lizzy McAlpine,Stupid,220914
2021-05-20 00:41,Lizzy McAlpine,...What Are We?,217443
2021-05-20 00:45,Lizzy McAlpine,In Agreement,227488
2021-05-20 00:49,Justin Hurwitz,Planetarium,257280
2021-05-20 00:51,Lizzy McAlpine,To the Mountains,148281
2021-05-20 00:52,Norah Jones,Don't Know Why,186146
2021-05-20 01:13,John Mayer,Stop This Train,207772
2021-05-20 15:34,The Daily,Netanyahu and Biden: A History,1885760
2021-05-20 16:03,Sara Bareilles,Someone Who Loves Me,7755
2021-05-20 16:03,H3 Podcast,Trisha & Ethan Got Bullied - Frenemies # 36,1370688
2021-05-20 16:06,Wallows,Remember When,155146
2021-05-20 16:10,Taylor Swift,right where you left me - bonus track,245026
2021-05-20 16:13,Hozier,Nobody,210573
2021-05-20 16:18,Hozier,Would That I,268293
2021-05-20 16:21,Maldito,My Forest Fire,206012
2021-05-20 16:24,Frank Ocean,Godspeed,177922
2021-05-20 16:28,Hippo Campus,Violet,245662
2021-05-20 17:35,Vance Joy,Georgia,230506
2021-05-20 17:38,Mickey Darling,Pity Party,174562
2021-05-20 17:42,Taylor Swift,Clean,271000
2021-05-20 17:45,Justin Bieber,Ghost,153190
2021-05-20 17:48,Hozier,Someone New,222813
2021-05-20 17:52,Dayglow,Hot Rod,204014
2021-05-20 17:55,ODIE,Miss Summer,162376
2021-05-20 17:59,Briston Maroney,Freakin' Out On the Interstate,251906
2021-05-20 18:01,Dominic Fike,Superstar Sh*t,127054
2021-05-20 18:06,The Backseat Lovers,Kilby Girl,282205
2021-05-20 18:09,Mt. Joy,Silver Lining,198600
2021-05-20 18:12,Hozier,Talk,206546
2021-05-20 18:16,The Neighbourhood,Stargazing,217026
2021-05-20 18:19,Frank Ocean,Pink + White,184516
2021-05-20 18:22,The Lumineers,Gale Song,193720
2021-05-20 18:52,Young the Giant,Mind Over Matter (Reprise),261546
2021-05-20 18:56,Briston Maroney,Caroline,205049
2021-05-20 19:00,Wallows,Drunk on Halloween,237026
2021-05-20 19:06,Hippo Campus,warm glow,358870
2021-05-20 19:10,BETWEEN FRIENDS,affection,235225
2021-05-20 19:13,Saint Motel,Sweet Talk,192040
2021-05-20 22:23,Mac Miller,The Spins,218914
2021-05-20 22:26,BROCKHAMPTON,SUGAR,204533
2021-05-20 22:30,The Lumineers,Sleep On The Floor,9483
2021-05-20 22:30,Dominic Fike,Politics & Violence,197846
2021-05-21 04:37,Call Her Daddy    ,114- This is Mia Khalifa. (ft. Mia Khalifa),4369002
2021-05-21 04:39,Still Woozy,Window,139293
2021-05-21 04:44,Ritt Momney,Paper News,261685
2021-05-21 04:47,Peach Pit,Shampoo Bottles,224266
2021-05-21 04:50,Francisco Martin,Alaska - Performance Version,185875
2021-05-21 04:54,The Weeknd,Hardest To Love,211400
2021-05-21 04:57,Paramore,crushcrushcrush,189373
2021-05-21 05:00,Flipturn,August,176615
2021-05-21 05:03,Olivia Rodrigo,good 4 u,178146
2021-05-21 05:07,Olivia Rodrigo,hope ur ok,209560
2021-05-21 05:09,Olivia Rodrigo,happier,175933
2021-05-21 05:10,Olivia Rodrigo,"jealousy, jealousy",5045
2021-05-21 05:13,Hozier,Nobody,210573
